ts,truck,driver,trip_id,fuel,speed,lat,lon,odometer,anomaly,latency_ms
2026-04-04T15:17:38.989184+00:00,TRK-004,ana,cd37b653,88.69,53.2,14.610965,120.982498,28605.0,False,396
2026-04-04T15:17:41.490608+00:00,TRK-002,maria,19aa7617,89.74,57.2,14.596637,120.966785,14605.2,False,354
2026-04-04T15:17:44.385795+00:00,TRK-004,ana,cd37b653,88.67,75.5,14.610984,120.982458,28605.1,False,399
2026-04-04T15:17:46.844607+00:00,TRK-002,maria,19aa7617,89.74,57.2,14.596637,120.966785,14605.2,False,500
2026-04-04T15:17:49.786258+00:00,TRK-004,ana,cd37b653,88.67,26.5,14.611096,120.982466,28605.1,False,365
2026-04-04T15:17:52.345193+00:00,TRK-002,maria,19aa7617,89.72,84.2,14.597502,120.966206,14605.3,False,372
2026-04-04T15:17:55.152144+00:00,TRK-004,ana,cd37b653,88.66,92.4,14.611296,120.982551,28605.2,False,415
2026-04-04T15:17:57.717431+00:00,TRK-002,maria,19aa7617,89.69,48.9,14.597714,120.966119,14605.3,False,969
2026-04-04T15:18:00.568310+00:00,TRK-004,ana,cd37b653,88.65,57.9,14.611518,120.982541,28605.3,False,376
2026-04-04T15:18:03.686674+00:00,TRK-002,maria,19aa7617,89.68,43.4,14.597799,120.966021,14605.4,False,386
2026-04-04T15:18:05.945050+00:00,TRK-004,ana,cd37b653,88.65,36.9,14.611621,120.982516,28605.4,False,434
2026-04-04T15:18:09.073751+00:00,TRK-002,maria,19aa7617,89.67,63.0,14.597772,120.966047,14605.5,False,480
2026-04-04T15:18:11.380185+00:00,TRK-004,ana,cd37b653,88.65,69.7,14.611789,120.982554,28605.5,False,448
2026-04-04T15:18:14.554279+00:00,TRK-002,maria,19aa7617,89.65,84.4,14.597805,120.965899,14605.6,False,413
2026-04-04T15:18:16.829382+00:00,TRK-004,ana,cd37b653,88.64,45.4,14.612073,120.982601,28605.5,False,420
2026-04-04T15:18:19.967970+00:00,TRK-002,maria,19aa7617,89.65,36.0,14.597804,120.965862,14605.7,False,472
2026-04-04T15:18:22.249671+00:00,TRK-004,ana,cd37b653,88.64,28.8,14.612145,120.982533,28605.6,False,404
2026-04-04T15:18:25.441296+00:00,TRK-002,maria,19aa7617,89.65,45.2,14.597758,120.965846,14605.7,False,392
2026-04-04T15:18:27.654687+00:00,TRK-004,ana,cd37b653,88.62,82.1,14.612371,120.982584,28605.7,False,654
2026-04-04T15:18:30.834030+00:00,TRK-002,maria,19aa7617,89.65,29.6,14.597697,120.965787,14605.8,False,406
2026-04-04T15:18:33.309880+00:00,TRK-004,ana,cd37b653,88.61,90.8,14.612533,120.982605,28605.8,False,439
2026-04-04T15:18:36.241054+00:00,TRK-002,maria,19aa7617,89.61,82.3,14.597725,120.965802,14605.9,False,440
2026-04-04T15:18:38.749526+00:00,TRK-004,ana,cd37b653,88.59,31.0,14.612708,120.982579,28605.9,False,400
2026-04-04T15:18:41.681711+00:00,TRK-002,maria,19aa7617,89.59,57.8,14.597659,120.965768,14606.0,False,784
2026-04-04T15:18:44.150339+00:00,TRK-004,ana,cd37b653,88.58,60.6,14.612906,120.982625,28605.9,False,391
2026-04-04T15:18:47.466127+00:00,TRK-002,maria,19aa7617,89.58,57.7,14.59763,120.965744,14606.0,False,451
2026-04-04T15:18:49.542608+00:00,TRK-004,ana,cd37b653,88.55,86.9,14.612969,120.982666,28606.1,False,381
2026-04-04T15:18:52.918256+00:00,TRK-002,maria,19aa7617,89.57,27.1,14.597628,120.965719,14606.1,False,514
2026-04-04T15:18:54.925037+00:00,TRK-004,ana,cd37b653,88.53,27.2,14.613112,120.982691,28606.1,False,402
2026-04-04T15:18:58.432697+00:00,TRK-002,maria,19aa7617,89.56,81.6,14.597547,120.965722,14606.2,False,358
2026-04-04T15:19:00.328369+00:00,TRK-004,ana,cd37b653,88.51,77.5,14.613129,120.982572,28606.2,False,442
2026-04-04T15:19:03.791338+00:00,TRK-002,maria,19aa7617,89.54,48.7,14.597155,120.965676,14606.3,False,381
2026-04-04T15:19:05.770717+00:00,TRK-004,ana,cd37b653,88.5,66.7,14.613221,120.982659,28606.3,False,453
2026-04-04T15:19:09.173604+00:00,TRK-002,maria,19aa7617,89.53,31.9,14.596763,120.965681,14606.3,False,370
2026-04-04T15:19:11.224489+00:00,TRK-004,ana,cd37b653,88.48,93.3,14.613378,120.982684,28606.4,False,348
2026-04-04T15:19:14.544066+00:00,TRK-002,maria,19aa7617,89.52,70.0,14.596587,120.965811,14606.4,False,456
2026-04-04T15:19:16.572944+00:00,TRK-004,ana,cd37b653,88.45,28.7,14.613774,120.982656,28606.5,False,375
2026-04-04T15:19:20.000641+00:00,TRK-002,maria,19aa7617,89.5,79.1,14.596587,120.966251,14606.5,False,371
2026-04-04T15:19:21.948442+00:00,TRK-004,ana,cd37b653,88.45,47.9,14.614329,120.982679,28606.5,False,375
2026-04-04T15:19:25.372121+00:00,TRK-002,maria,19aa7617,89.5,35.2,14.596613,120.9666,14606.6,False,368
2026-04-04T15:19:27.324287+00:00,TRK-004,ana,cd37b653,88.45,88.2,14.614491,120.982721,28606.7,False,367
2026-04-04T15:19:30.741138+00:00,TRK-002,maria,19aa7617,89.49,31.5,14.596595,120.966945,14606.6,False,386
2026-04-04T15:19:32.692648+00:00,TRK-004,ana,cd37b653,88.45,55.5,14.614662,120.982692,28606.7,False,378
2026-04-04T15:19:36.127473+00:00,TRK-002,maria,19aa7617,89.49,35.4,14.596632,120.967407,14606.6,False,360
2026-04-04T15:19:38.071658+00:00,TRK-004,ana,cd37b653,88.44,43.3,14.6152,120.982714,28606.8,False,1504
2026-04-04T15:19:41.488541+00:00,TRK-002,maria,19aa7617,89.48,28.9,14.596683,120.967774,14606.7,False,421
2026-04-04T15:19:44.576006+00:00,TRK-004,ana,cd37b653,88.44,30.3,14.615607,120.982759,28606.8,False,1163
2026-04-04T15:19:46.909846+00:00,TRK-002,maria,19aa7617,89.47,47.2,14.596653,120.968271,14606.7,False,420
2026-04-04T15:19:50.739726+00:00,TRK-004,ana,cd37b653,88.43,35.3,14.615677,120.982726,28606.9,False,497
2026-04-04T15:19:52.330737+00:00,TRK-002,maria,19aa7617,89.47,70.2,14.596668,120.968289,14606.8,False,371
2026-04-04T15:19:56.238016+00:00,TRK-004,ana,cd37b653,88.43,34.8,14.615795,120.982703,28606.9,False,424
2026-04-04T15:19:57.702375+00:00,TRK-002,maria,19aa7617,89.45,83.7,14.596627,120.968326,14607.0,False,441
2026-04-04T15:20:01.662442+00:00,TRK-004,ana,cd37b653,88.42,64.3,14.615848,120.982756,28607.0,False,529
2026-04-04T15:20:03.144458+00:00,TRK-002,maria,19aa7617,89.43,80.9,14.596629,120.968452,14607.1,False,511
2026-04-04T15:20:07.192130+00:00,TRK-004,ana,cd37b653,88.4,75.6,14.616053,120.982767,28607.1,False,387
2026-04-04T15:20:08.656644+00:00,TRK-002,maria,19aa7617,89.41,44.2,14.596658,120.969021,14607.1,False,464
2026-04-04T15:20:12.579930+00:00,TRK-004,ana,cd37b653,88.39,35.4,14.616301,120.982796,28607.2,False,419
2026-04-04T15:20:14.121473+00:00,TRK-002,maria,19aa7617,89.39,80.8,14.596662,120.969943,14607.2,False,444
2026-04-04T15:20:17.999431+00:00,TRK-004,ana,cd37b653,88.37,56.3,14.616382,120.982786,28607.3,False,633
2026-04-04T15:20:19.566171+00:00,TRK-002,maria,19aa7617,89.38,27.5,14.596659,120.970272,14607.3,False,405
