ts,scenario,truck,driver,trip_label,trip_id,fuel,speed,lat,lon,odometer,engine_status,anomaly,latency_ms
2026-04-04T18:09:09.180211+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.14,78.4,14.499158,121.006026,48819.0,on,False,472
2026-04-04T18:09:10.620021+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.38,84.9,14.580462,121.075461,34540.1,on,False,570
2026-04-04T18:09:10.636801+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.9,80.8,14.549197,121.012218,44801.7,on,False,1670
2026-04-04T18:09:14.653064+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.14,83.4,14.4985,121.005238,48819.1,on,False,438
2026-04-04T18:09:16.190764+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.35,79.0,14.58131,121.076038,34540.2,on,False,580
2026-04-04T18:09:17.307628+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.87,84.8,14.550121,121.011718,44801.8,on,False,761
2026-04-04T18:09:20.091708+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.12,82.3,14.497649,121.004676,48819.2,on,False,559
2026-04-04T18:09:21.771553+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.33,85.5,14.582153,121.076623,34540.3,on,False,634
2026-04-04T18:09:23.069108+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.83,79.7,14.551049,121.011225,44801.9,on,False,560
2026-04-04T18:09:25.650977+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.11,83.4,14.497924,121.00379,48819.3,on,False,550
2026-04-04T18:09:27.406396+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.32,79.9,14.582997,121.077207,34540.5,on,False,797
2026-04-04T18:09:28.631178+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.8,83.6,14.551973,121.010726,44802.0,on,False,1770
2026-04-04T18:09:31.202673+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.09,80.8,14.497622,121.002851,48819.4,on,False,656
2026-04-04T18:09:33.205740+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.29,81.0,14.58385,121.077777,34540.6,on,False,818
2026-04-04T18:09:35.401750+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.79,86.2,14.552896,121.010224,44802.2,on,False,718
2026-04-04T18:09:36.859169+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.09,82.3,14.497116,121.001944,48819.5,on,False,658
2026-04-04T18:09:39.024872+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.26,78.1,14.584701,121.078349,34540.7,on,False,1795
2026-04-04T18:09:41.120823+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.76,87.1,14.553819,121.009722,44802.3,on,False,921
2026-04-04T18:09:42.518357+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.08,78.3,14.496609,121.001038,48819.6,on,False,973
2026-04-04T18:09:45.821003+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.25,85.6,14.585574,121.078884,34540.8,on,False,854
2026-04-04T18:09:47.042666+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.71,82.2,14.554743,121.00922,44802.4,on,False,470
2026-04-04T18:09:48.492497+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.07,80.4,14.496103,121.000132,48819.7,on,False,648
2026-04-04T18:09:51.675635+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.22,78.1,14.586495,121.079325,34540.9,on,False,550
2026-04-04T18:09:52.513495+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.68,80.9,14.555654,121.008697,44802.5,on,False,956
2026-04-04T18:09:54.141649+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.05,81.4,14.495578,120.999237,48819.9,on,False,569
2026-04-04T18:09:57.228098+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.2,77.7,14.587446,121.079688,34541.0,on,False,475
2026-04-04T18:09:58.470796+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.65,83.4,14.556579,121.008198,44802.6,on,False,551
2026-04-04T18:09:59.712273+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.03,81.9,14.495106,120.998311,48820.0,on,False,559
2026-04-04T18:10:02.704170+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.18,76.9,14.588433,121.07993,34541.1,on,False,736
2026-04-04T18:10:04.022438+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.62,86.1,14.557503,121.007697,44802.7,on,False,753
2026-04-04T18:10:05.272313+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.01,79.7,14.494657,120.997373,48820.1,on,False,639
2026-04-04T18:10:08.441374+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.17,82.0,14.589445,121.07999,34541.3,on,False,762
2026-04-04T18:10:09.776274+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.61,80.3,14.558426,121.007196,44802.9,on,False,1284
2026-04-04T18:10:10.912367+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.01,79.5,14.494191,120.996448,48820.2,on,False,769
2026-04-04T18:10:14.204543+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.15,78.9,14.590459,121.07994,34541.4,on,False,1112
2026-04-04T18:10:16.061106+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.58,85.3,14.55935,121.006696,44803.0,on,False,465
2026-04-04T18:10:16.681971+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,91.0,80.9,14.493246,120.996178,48820.3,on,False,1064
2026-04-04T18:10:20.317458+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.13,79.6,14.591474,121.07989,34541.5,on,False,541
2026-04-04T18:10:21.526704+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.56,86.1,14.560281,121.006211,44803.1,on,False,438
2026-04-04T18:10:22.747152+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.97,81.2,14.492234,120.996137,48820.4,on,False,469
2026-04-04T18:10:25.859991+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.11,82.2,14.592488,121.07984,34541.6,on,False,632
2026-04-04T18:10:26.966288+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.52,80.6,14.561234,121.005809,44803.2,on,False,1585
2026-04-04T18:10:28.216580+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.95,77.4,14.491446,120.996701,48820.5,on,False,444
2026-04-04T18:10:31.492844+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.08,84.7,14.593503,121.07979,34541.7,on,False,554
2026-04-04T18:10:33.661115+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.95,80.1,14.491139,120.997697,48820.6,on,False,547
2026-04-04T18:10:33.552496+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.49,84.2,14.562162,121.005317,44803.3,on,False,857
2026-04-04T18:10:37.048300+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.06,82.5,14.594518,121.07976,34541.8,on,False,968
2026-04-04T18:10:39.410513+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.48,81.3,14.563082,121.00481,44803.4,on,False,657
2026-04-04T18:10:39.208861+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.93,80.3,14.49051,120.998501,48820.8,on,False,1990
2026-04-04T18:10:43.017627+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.04,81.4,14.595532,121.079712,34541.9,on,False,649
2026-04-04T18:10:45.068654+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.46,85.8,14.563959,121.004232,44803.5,on,False,665
2026-04-04T18:10:46.199765+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.91,78.7,14.489768,120.999213,48820.9,on,False,762
2026-04-04T18:10:48.667334+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,74.0,79.0,14.596547,121.079664,34542.0,on,False,560
2026-04-04T18:10:50.734193+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.44,83.1,14.564885,121.003737,44803.7,on,False,552
2026-04-04T18:10:51.962221+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.9,82.5,14.488861,120.999614,48821.0,on,False,560
2026-04-04T18:10:54.228226+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.99,78.2,14.597561,121.079611,34542.2,on,False,577
2026-04-04T18:10:56.287312+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.4,85.6,14.565809,121.003236,44803.8,on,False,957
2026-04-04T18:10:57.526055+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.9,77.5,14.487917,120.999306,48821.1,on,False,1568
2026-04-04T18:10:59.806101+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.98,83.7,14.598575,121.079559,34542.3,on,False,636
2026-04-04T18:11:02.244972+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.37,82.9,14.566725,121.002721,44803.9,on,False,494
2026-04-04T18:11:04.094798+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.9,81.1,14.487223,120.998545,48821.2,on,False,661
2026-04-04T18:11:05.442713+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.95,83.3,14.599589,121.079504,34542.4,on,False,753
2026-04-04T18:11:07.739353+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.36,80.9,14.567633,121.002191,44804.0,on,False,620
2026-04-04T18:11:09.756859+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.88,84.9,14.48655,120.997763,48821.3,on,False,1171
2026-04-04T18:11:11.196970+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.9,84.8,14.600603,121.079448,34542.5,on,False,763
2026-04-04T18:11:13.360433+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.33,83.6,14.568544,121.001666,44804.1,on,False,669
2026-04-04T18:11:15.932149+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.86,82.7,14.486034,120.996881,48821.4,on,False,471
2026-04-04T18:11:16.960464+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.87,81.1,14.601617,121.07939,34542.6,on,False,551
2026-04-04T18:11:19.030339+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.3,87.9,14.569469,121.001167,44804.2,on,False,540
2026-04-04T18:11:21.403538+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.85,79.1,14.486215,120.995871,48821.5,on,False,841
2026-04-04T18:11:22.512110+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.86,82.9,14.602632,121.07934,34542.7,on,False,568
2026-04-04T18:11:24.570747+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.27,79.6,14.570394,121.000669,44804.4,on,False,486
2026-04-04T18:11:27.245245+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.83,80.0,14.48633,120.994856,48821.7,on,False,450
2026-04-04T18:11:28.081509+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.84,85.5,14.603646,121.079292,34542.8,on,False,662
2026-04-04T18:11:30.057935+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.23,80.4,14.571319,121.000172,44804.5,on,False,546
2026-04-04T18:11:32.695594+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.81,78.0,14.485822,120.993971,48821.8,on,False,552
2026-04-04T18:11:33.743872+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.82,77.5,14.60466,121.079235,34542.9,on,False,537
2026-04-04T18:11:35.604878+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.2,80.8,14.572245,120.999674,44804.6,on,False,546
2026-04-04T18:11:38.248042+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.79,80.5,14.485064,120.99328,48821.9,on,False,664
2026-04-04T18:11:39.281797+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.81,82.3,14.605673,121.079163,34543.1,on,False,550
2026-04-04T18:11:41.152196+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.2,81.9,14.573169,120.999175,44804.7,on,False,463
2026-04-04T18:11:43.912741+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.76,80.0,14.48421,120.992718,48822.0,on,False,851
2026-04-04T18:11:44.832639+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.8,81.1,14.606665,121.078947,34543.2,on,False,1076
2026-04-04T18:11:46.616040+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.17,86.7,14.574097,120.998682,44804.8,on,False,511
2026-04-04T18:11:49.764339+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.75,82.2,14.483479,120.992036,48822.1,on,False,460
2026-04-04T18:11:50.909768+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.78,77.0,14.607583,121.078507,34543.3,on,False,607
2026-04-04T18:11:52.128285+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.12,86.0,14.57503,120.998199,44804.9,on,False,586
2026-04-04T18:11:55.224703+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.73,78.5,14.48326,120.991026,48822.2,on,False,544
2026-04-04T18:11:56.518233+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.75,79.5,14.608357,121.077829,34543.4,on,False,591
2026-04-04T18:11:57.714635+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.08,87.2,14.575962,120.997716,44805.1,on,False,538
2026-04-04T18:12:00.770117+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.7,79.6,14.483586,120.990038,48822.3,on,False,459
2026-04-04T18:12:02.110332+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.72,85.3,14.609111,121.077126,34543.5,on,False,561
2026-04-04T18:12:03.253374+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.05,86.7,14.576979,120.99753,44805.2,on,False,548
2026-04-04T18:12:06.230380+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.68,83.0,14.483233,120.989078,48822.4,on,False,654
2026-04-04T18:12:07.672483+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.72,82.4,14.609869,121.076427,34543.6,on,False,753
2026-04-04T18:12:08.801602+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,83.01,82.9,14.577962,120.997841,44805.3,on,False,1415
2026-04-04T18:12:11.884958+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.65,80.6,14.482616,120.988281,48822.6,on,False,445
2026-04-04T18:12:13.426465+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.71,77.6,14.610719,121.075865,34543.7,on,False,451
2026-04-04T18:12:15.217136+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.99,81.5,14.57882,120.998454,44805.4,on,False,507
2026-04-04T18:12:17.330335+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.64,78.5,14.481689,120.987859,48822.7,on,False,552
2026-04-04T18:12:18.878480+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.7,85.5,14.611704,121.075617,34543.8,on,False,604
2026-04-04T18:12:20.725235+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.96,80.9,14.579637,120.999123,44805.5,on,False,465
2026-04-04T18:12:22.883008+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.6,79.0,14.480768,120.987422,48822.8,on,False,659
2026-04-04T18:12:24.483040+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.69,83.8,14.612694,121.075383,34544.0,on,False,607
2026-04-04T18:12:26.191371+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.92,81.2,14.580455,120.999793,44805.6,on,False,462
2026-04-04T18:12:28.542430+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.59,83.0,14.479989,120.986759,48822.9,on,False,555
2026-04-04T18:12:30.090893+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.68,80.6,14.613685,121.075193,34544.1,on,False,644
2026-04-04T18:12:31.654640+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.89,87.8,14.581273,121.000461,44805.8,on,False,422
2026-04-04T18:12:34.098443+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.59,80.6,14.479275,120.986017,48823.0,on,False,1249
2026-04-04T18:12:35.735645+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.65,85.7,14.61468,121.074982,34544.2,on,False,660
2026-04-04T18:12:37.077718+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.86,87.7,14.582068,121.001159,44805.9,on,False,504
2026-04-04T18:12:41.396545+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.63,78.3,14.615676,121.074774,34544.3,on,False,603
2026-04-04T18:12:40.347903+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.57,78.4,14.478566,120.985269,48823.1,on,False,2132
2026-04-04T18:12:42.582215+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.83,87.8,14.58285,121.001872,44806.0,on,False,642
2026-04-04T18:12:47.000016+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.61,76.7,14.616177,121.075304,34544.4,on,False,519
2026-04-04T18:12:47.480591+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.56,78.0,14.477856,120.984523,48823.2,on,False,578
2026-04-04T18:12:48.270633+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.8,85.4,14.583634,121.002583,44806.1,on,False,590
2026-04-04T18:12:52.520232+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.61,77.1,14.616387,121.076328,34544.5,on,False,549
2026-04-04T18:12:53.058951+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.55,79.5,14.477142,120.98378,48823.3,on,False,527
2026-04-04T18:12:53.861243+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.79,83.6,14.584406,121.003308,44806.2,on,False,584
2026-04-04T18:12:58.070256+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.59,77.0,14.617019,121.077132,34544.6,on,False,554
2026-04-04T18:12:58.586733+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.54,80.7,14.476422,120.983044,48823.5,on,False,557
2026-04-04T18:12:59.446756+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.76,79.2,14.585178,121.004033,44806.3,on,False,517
2026-04-04T18:13:03.625654+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.57,78.5,14.617751,121.077859,34544.8,on,False,1074
2026-04-04T18:13:04.144271+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.52,77.7,14.475702,120.982308,48823.6,on,False,683
2026-04-04T18:13:04.965147+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.73,81.5,14.58595,121.004758,44806.4,on,False,666
2026-04-04T18:13:09.700694+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.54,82.5,14.61855,121.078505,34544.9,on,False,759
2026-04-04T18:13:10.632830+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.7,85.9,14.586721,121.005484,44806.6,on,False,650
2026-04-04T18:13:09.827929+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.51,79.9,14.474985,120.981569,48823.7,on,False,1701
2026-04-04T18:13:15.460025+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.54,76.3,14.619378,121.079113,34545.0,on,False,473
2026-04-04T18:13:16.284126+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.68,82.0,14.587452,121.006249,44806.7,on,False,2522
2026-04-04T18:13:16.529912+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.5,78.7,14.474361,120.980751,48823.8,on,False,2468
2026-04-04T18:13:20.933443+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.52,77.1,14.620204,121.079723,34545.1,on,False,540
2026-04-04T18:13:23.807164+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.66,85.5,14.588103,121.007091,44806.8,on,False,643
2026-04-04T18:13:23.998711+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.49,82.5,14.473967,120.979796,48823.9,on,False,452
2026-04-04T18:13:26.474889+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.49,79.9,14.62103,121.080334,34545.2,on,False,652
2026-04-04T18:13:29.450533+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.63,82.9,14.588863,121.007829,44806.9,on,False,4062
2026-04-04T18:13:29.451863+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.46,81.1,14.473864,120.978759,48824.0,on,False,4062
2026-04-04T18:13:32.127837+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.47,82.8,14.621856,121.080945,34545.3,on,False,1588
2026-04-04T18:13:38.512990+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.6,87.6,14.589603,121.008584,44807.0,on,False,1691
2026-04-04T18:13:38.716571+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.44,82.8,14.622567,121.08168,34545.4,on,False,1576
2026-04-04T18:13:38.514465+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.46,83.7,14.474004,120.97781,48824.1,on,False,1785
2026-04-04T18:13:45.293173+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.43,83.9,14.623061,121.082596,34545.5,on,False,570
2026-04-04T18:13:45.204475+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.58,83.6,14.58964,121.009621,44807.1,on,False,659
2026-04-04T18:13:45.300402+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.44,79.7,14.47348,120.976915,48824.2,on,False,870
2026-04-04T18:13:50.863901+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.39,84.5,14.623785,121.08333,34545.7,on,False,889
2026-04-04T18:13:50.864296+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.55,82.3,14.589333,121.010651,44807.3,on,False,890
2026-04-04T18:13:51.172389+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.4,77.6,14.472865,120.976084,48824.4,on,False,685
2026-04-04T18:13:56.755004+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.53,84.8,14.589215,121.011715,44807.4,on,False,1749
2026-04-04T18:13:56.753922+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.37,78.2,14.62414,121.084231,34545.8,on,False,1781
2026-04-04T18:13:56.858007+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.37,81.3,14.472238,120.975263,48824.5,on,False,1695
2026-04-04T18:14:03.554076+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.35,80.2,14.471718,120.974367,48824.6,on,False,747
2026-04-04T18:14:03.504244+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.5,84.8,14.589578,121.01272,44807.5,on,False,895
2026-04-04T18:14:03.535930+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.35,79.0,14.623503,121.085027,34545.9,on,False,1036
2026-04-04T18:14:09.301822+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.33,84.2,14.47125,120.973439,48824.7,on,False,540
2026-04-04T18:14:09.400227+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.45,87.5,14.589925,121.013709,44807.6,on,False,1285
2026-04-04T18:14:09.572610+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.35,80.7,14.622766,121.085749,34546.0,on,False,1587
2026-04-04T18:14:14.842672+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.32,82.9,14.470769,120.972518,48824.8,on,False,549
2026-04-04T18:14:15.685690+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.43,85.2,14.589439,121.014621,44807.7,on,False,501
2026-04-04T18:14:16.160452+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.34,76.7,14.622028,121.086471,34546.1,on,False,566
2026-04-04T18:14:20.392369+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.31,83.0,14.470205,120.971649,48824.9,on,False,528
2026-04-04T18:14:21.187560+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.4,79.6,14.588757,121.015422,44807.8,on,False,761
2026-04-04T18:14:21.727270+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.31,79.5,14.621291,121.087193,34546.2,on,False,638
2026-04-04T18:14:25.921296+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.29,84.7,14.469562,120.970842,48825.0,on,False,516
2026-04-04T18:14:27.368700+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.28,80.1,14.620559,121.08792,34546.3,on,False,446
2026-04-04T18:14:26.949435+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.38,80.1,14.588475,121.01645,44808.0,on,False,1998
2026-04-04T18:14:31.438529+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.28,78.1,14.468824,120.970139,48825.1,on,False,584
2026-04-04T18:14:32.816135+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.27,79.2,14.619814,121.088633,34546.4,on,False,659
2026-04-04T18:14:33.948172+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.34,81.1,14.588506,121.017526,44808.1,on,False,1384
2026-04-04T18:14:37.023139+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.27,79.3,14.467908,120.969703,48825.3,on,False,933
2026-04-04T18:14:38.476167+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.23,80.3,14.619121,121.089399,34546.6,on,False,1937
2026-04-04T18:14:40.332765+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.31,79.8,14.588655,121.018591,44808.2,on,False,3786
2026-04-04T18:14:42.957390+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.26,81.6,14.467094,120.969081,48825.4,on,False,1663
2026-04-04T18:14:45.413826+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.21,83.4,14.618651,121.090324,34546.7,on,False,1805
2026-04-04T18:14:49.139826+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.27,87.2,14.588909,121.019636,44808.3,on,False,741
2026-04-04T18:14:49.621180+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.24,83.9,14.466373,120.968363,48825.5,on,False,694
2026-04-04T18:14:52.235818+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.19,80.6,14.618484,121.091355,34546.8,on,False,642
2026-04-04T18:14:54.881930+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.26,83.7,14.589259,121.020651,44808.4,on,False,557
2026-04-04T18:14:55.315506+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.23,82.5,14.466785,120.967783,48825.6,on,False,523
2026-04-04T18:14:57.878716+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.15,84.7,14.618619,121.092392,34546.9,on,False,453
2026-04-04T18:15:00.440200+00:00,fleet,TRK-003,roberto,TRK-003-1,0edf495f,82.23,84.4,14.589717,121.021619,44808.5,on,False,687
2026-04-04T18:15:00.839891+00:00,fleet,TRK-004,ana,TRK-004-1,eb913743,90.22,78.7,14.467603,120.967181,48825.7,on,False,578
2026-04-04T18:15:03.332147+00:00,fleet,TRK-002,maria,TRK-002-1,036dacc3,73.13,83.0,14.618829,121.093418,34547.0,on,False,1151
