ts,scenario,truck,driver,trip_label,trip_id,fuel,speed,lat,lon,odometer,engine_status,anomaly,latency_ms
2026-04-04T16:42:23.467609+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.78,81.4,14.577923,121.073722,51372.5,on,False,-1
2026-04-04T16:42:29.977626+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.37,81.1,14.4985,121.005238,22211.0,on,False,-1
2026-04-04T16:42:31.175342+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.2,81.0,14.547346,121.013213,51534.5,on,False,-1
2026-04-04T16:42:32.535905+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.76,79.7,14.578762,121.074313,51372.6,on,False,-1
2026-04-04T16:42:39.017076+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.35,84.7,14.497649,121.004676,22211.1,on,False,-1
2026-04-04T16:42:40.250687+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.19,83.1,14.548275,121.012722,51534.6,on,False,-1
2026-04-04T16:42:41.592455+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.73,84.8,14.57961,121.07489,51372.7,on,False,-1
2026-04-04T16:42:48.058692+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.32,81.1,14.497924,121.00379,22211.2,on,False,-1
2026-04-04T16:42:49.334483+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.18,87.7,14.549197,121.012218,51534.7,on,False,-1
2026-04-04T16:42:50.643852+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.71,77.5,14.580462,121.075461,51372.8,on,False,-1
2026-04-04T16:42:57.104706+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.29,78.7,14.497622,121.002851,22211.3,on,False,-1
2026-04-04T16:42:58.384527+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.17,81.7,14.550121,121.011718,51534.8,on,False,-1
2026-04-04T16:42:59.720096+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.69,85.6,14.58131,121.076038,51372.9,on,False,-1
2026-04-04T16:43:06.133707+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.29,83.6,14.497116,121.001944,22211.4,on,False,-1
2026-04-04T16:43:07.452343+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.17,79.4,14.551049,121.011225,51534.9,on,False,-1
2026-04-04T16:43:08.793836+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.66,80.9,14.582153,121.076623,51373.0,on,False,-1
2026-04-04T16:43:15.180544+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.28,78.5,14.496609,121.001038,22211.5,on,False,-1
2026-04-04T16:43:16.502149+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.13,86.8,14.551973,121.010726,51535.0,on,False,-1
2026-04-04T16:43:17.853034+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.65,83.1,14.582997,121.077207,51373.2,on,False,-1
2026-04-04T16:43:24.236567+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.27,79.8,14.496103,121.000132,22211.6,on,False,-1
2026-04-04T16:43:25.545579+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.11,79.6,14.552896,121.010224,51535.2,on,False,-1
2026-04-04T16:43:26.894741+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.63,81.2,14.58385,121.077777,51373.3,on,False,-1
2026-04-04T16:43:33.291333+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.25,81.1,14.495578,120.999237,22211.8,on,False,-1
2026-04-04T16:43:34.603611+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.09,82.7,14.553819,121.009722,51535.3,on,False,-1
2026-04-04T16:43:35.962972+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.63,83.8,14.584701,121.078349,51373.4,on,False,-1
2026-04-04T16:43:42.341223+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.23,77.2,14.495106,120.998311,22211.9,on,False,-1
2026-04-04T16:43:43.676714+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.05,83.2,14.554743,121.00922,51535.4,on,False,-1
2026-04-04T16:43:45.030755+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.63,83.5,14.585574,121.078884,51373.5,on,False,-1
2026-04-04T16:43:51.395549+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.22,82.9,14.494657,120.997373,22212.0,on,False,-1
2026-04-04T16:43:52.747189+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.02,83.0,14.555654,121.008697,51535.5,on,False,-1
2026-04-04T16:43:54.107403+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.61,83.8,14.586495,121.079325,51373.6,on,False,-1
2026-04-04T16:44:00.450384+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.21,82.4,14.494191,120.996448,22212.1,on,False,-1
2026-04-04T16:44:01.815673+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.97,81.5,14.556579,121.008198,51535.6,on,False,-1
2026-04-04T16:44:03.166519+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.59,85.4,14.587446,121.079688,51373.7,on,False,-1
2026-04-04T16:44:09.500164+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.18,80.0,14.493246,120.996178,22212.2,on,False,-1
2026-04-04T16:44:10.876628+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.94,79.1,14.557503,121.007697,51535.7,on,False,-1
2026-04-04T16:44:12.222623+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.55,77.3,14.588433,121.07993,51373.8,on,False,-1
2026-04-04T16:44:18.556597+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.16,83.8,14.492234,120.996137,22212.3,on,False,-1
2026-04-04T16:44:19.917983+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.94,82.1,14.558426,121.007196,51535.9,on,False,-1
2026-04-04T16:44:21.282222+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.53,82.1,14.589445,121.07999,51374.0,on,False,-1
2026-04-04T16:44:27.606153+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.15,78.0,14.491446,120.996701,22212.4,on,False,-1
2026-04-04T16:44:28.957314+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.91,80.1,14.55935,121.006696,51536.0,on,False,-1
2026-04-04T16:44:30.324360+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.5,83.2,14.590459,121.07994,51374.1,on,False,-1
2026-04-04T16:44:36.644370+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.14,81.5,14.491139,120.997697,22212.5,on,False,-1
2026-04-04T16:44:37.987434+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.88,83.7,14.560281,121.006211,51536.1,on,False,-1
2026-04-04T16:44:39.368684+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.47,82.8,14.591474,121.07989,51374.2,on,False,-1
2026-04-04T16:44:45.693383+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.12,78.3,14.49051,120.998501,22212.7,on,False,-1
2026-04-04T16:44:47.039768+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.84,79.4,14.561234,121.005809,51536.2,on,False,-1
2026-04-04T16:44:48.414328+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.45,81.0,14.592488,121.07984,51374.3,on,False,-1
2026-04-04T16:44:54.727926+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.1,83.7,14.489768,120.999213,22212.8,on,False,-1
2026-04-04T16:44:56.072667+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.79,79.1,14.562162,121.005317,51536.3,on,False,-1
2026-04-04T16:44:57.455857+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.43,86.0,14.593503,121.07979,51374.4,on,False,-1
2026-04-04T16:45:03.779123+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.08,79.2,14.488861,120.999614,22212.9,on,False,-1
2026-04-04T16:45:05.110343+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.78,83.1,14.563082,121.00481,51536.4,on,False,-1
2026-04-04T16:45:06.504539+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.4,84.2,14.594518,121.07976,51374.5,on,False,-1
2026-04-04T16:45:12.815531+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.08,77.6,14.487917,120.999306,22213.0,on,False,-1
2026-04-04T16:45:14.169723+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,78.75,84.6,14.563959,121.004232,51536.5,on,False,-1
2026-04-04T16:45:15.565244+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.39,78.8,14.595532,121.079712,51374.6,on,False,-1
