id,truck_id,driver_id,trip_id,timestamp,fuel_level,lat,lon,speed,odometer_km,engine_status,anomaly_flag,anomaly_score,model_source,created_at
ef664217-e2a1-4d06-9fe5-66bee2d19e1e,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:25:11.609535+00:00,81.97,14.591233,120.987091,63.7,26392.6,on,False,,,2026-04-04T08:25:11.609535+00:00
c9a53325-a3d5-4740-83c4-8e9ca0ef780f,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:25:12.179551+00:00,76.47,14.597186,120.991736,82.8,59245.0,on,False,,,2026-04-04T08:25:12.179551+00:00
35e2ee05-ba01-4a04-acf6-648139bb86aa,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:25:18.146611+00:00,81.96,14.590467,120.987353,58.3,26392.6,on,False,,,2026-04-04T08:25:18.146611+00:00
2d3a88cf-bd2f-4f50-a282-c44dd4daf577,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:25:24.942755+00:00,81.93,14.589605,120.987703,71.5,26392.7,on,False,,,2026-04-04T08:25:24.942755+00:00
16a305ee-5a8e-4a5a-a826-57c447567297,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:49:48.280531+00:00,76.72,14.587923,121.022871,80.2,26350.0,on,False,,,2026-04-04T07:49:48.280531+00:00
c20ea66c-a3a9-4e4e-b884-fb9ec307d0f2,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,679c39ad-074c-49bb-8c7f-a0f03924a325,2026-04-04T03:17:57.818231+00:00,79.58,14.597249,120.985023,69.4,50859.4,on,False,,,2026-04-04T03:17:57.818231+00:00
285ba12e-4ef0-4ee5-a72e-7405be751edd,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,61cfa6d1-d939-49fd-9097-f89212cfbced,2026-04-04T03:17:58.647816+00:00,89.99,14.598837,120.986608,77.5,58850.2,on,False,,,2026-04-04T03:17:58.647816+00:00
12aa376f-5f2a-4cfb-83fc-ab4c6681b8b0,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:49:54.156407+00:00,70.83,14.560098,120.998745,78.8,44507.1,on,False,,,2026-04-04T07:49:54.156407+00:00
f8d4cbf8-3c66-4d9c-a618-745231194786,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:29:48.650901+00:00,75.77,14.587085,121.025146,81.5,59248.8,on,False,,,2026-04-04T08:29:48.650901+00:00
4a005330-9381-4e58-ac23-4c006bb17b45,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,679c39ad-074c-49bb-8c7f-a0f03924a325,2026-04-04T03:18:15.194561+00:00,79.56,14.595351,120.985633,75.9,50859.6,on,False,,,2026-04-04T03:18:15.194561+00:00
d2d7c7a4-bc82-428e-82d2-1345036802af,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:50:03.14282+00:00,76.68,14.587488,121.024331,63.2,26350.2,on,False,,,2026-04-04T07:50:03.14282+00:00
3bcecbc4-1c27-489b-aa94-8f3a8b68a1b8,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:50:17.48755+00:00,70.78,14.557558,120.999724,89.0,44507.4,on,False,,,2026-04-04T07:50:17.48755+00:00
8e992ce4-1627-470e-94dc-ed08c507e33d,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:08.62557+00:00,71.68,14.5995,120.9842,0.0,44502.5,on,False,,,2026-04-04T07:44:08.62557+00:00
77322b0a-9530-4c76-ab3b-726e605e879c,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:09.908+00:00,77.57,14.5995,120.9842,0.0,26345.5,on,False,,,2026-04-04T07:44:09.908+00:00
8564b57f-56b4-4383-9847-8e54aac03fae,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:30:02.867006+00:00,81.08,14.556367,120.999636,73.8,26396.6,on,False,,,2026-04-04T08:30:02.867006+00:00
2e4f4929-32cc-4bb0-9252-22a015deef71,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:17.109921+00:00,71.65,14.598533,120.984611,77.5,44502.6,on,False,,,2026-04-04T07:44:17.109921+00:00
f2442258-8fc0-4dbf-acf6-f94b71c0fc94,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:17.801504+00:00,77.55,14.599164,120.985126,82.2,26345.6,on,False,,,2026-04-04T07:44:17.801504+00:00
253d453f-3fe9-4aa8-89ae-0ce664095cc0,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:24.096091+00:00,71.65,14.597482,120.985018,89.1,44502.7,on,False,,,2026-04-04T07:44:24.096091+00:00
609e5506-7559-4ca2-a775-438ac7e2aa68,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:24.919976+00:00,77.52,14.599002,120.985805,57.3,26345.7,on,False,,,2026-04-04T07:44:24.919976+00:00
3e6e1304-d193-4b95-8872-fc4f895e032e,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:32.200533+00:00,71.61,14.596661,120.985344,73.3,44502.8,on,False,,,2026-04-04T07:44:32.200533+00:00
4e7f0abd-34a8-47f0-b67a-04a33b1b677b,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:32.901354+00:00,77.52,14.598763,120.986838,85.6,26345.8,on,False,,,2026-04-04T07:44:32.901354+00:00
1aa726c6-30b9-42bf-a37f-c2bb14b3ed39,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:38.586593+00:00,71.61,14.596051,120.98554,55.8,44502.9,on,False,,,2026-04-04T07:44:38.586593+00:00
1f9d76a5-201b-4500-ad52-e3d3c5e857bd,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:40.52376+00:00,77.51,14.598482,120.987664,74.9,26346.0,on,False,,,2026-04-04T07:44:40.52376+00:00
294d1892-e2c3-4fd1-b062-bc8a7250135c,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:47.59075+00:00,71.59,14.595119,120.98594,78.4,44503.0,on,False,,,2026-04-04T07:44:47.59075+00:00
05cfdd7f-50a3-4d64-ad3c-95c7e477bc92,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:48.557079+00:00,77.48,14.598153,120.988671,79.7,26346.1,on,False,,,2026-04-04T07:44:48.557079+00:00
0adde6a5-28a4-4891-b656-9a6eebccc644,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:44:55.64246+00:00,71.58,14.594425,120.986179,58.0,44503.1,on,False,,,2026-04-04T07:44:55.64246+00:00
bc05ecc2-8710-43af-bb49-f4161282fa2c,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:44:56.463908+00:00,77.46,14.597869,120.989679,80.7,26346.2,on,False,,,2026-04-04T07:44:56.463908+00:00
1e4ea5f2-1871-4d19-a68d-58233980365a,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:02.39854+00:00,71.58,14.593789,120.9864,56.5,44503.2,on,False,,,2026-04-04T07:45:02.39854+00:00
0122a95b-2a2f-4688-9d39-331e46ea5408,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:02.975718+00:00,77.46,14.597614,120.990569,74.4,26346.3,on,False,,,2026-04-04T07:45:02.975718+00:00
526f75e1-2171-468a-a50f-a6992e60cd73,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:10.330747+00:00,71.56,14.592909,120.986758,77.9,44503.3,on,False,,,2026-04-04T07:45:10.330747+00:00
46e845d5-4058-41a0-8310-6f6a75628775,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:11.377347+00:00,77.42,14.597347,120.991491,78.3,26346.4,on,False,,,2026-04-04T07:45:11.377347+00:00
865f4c82-5ae1-4d01-b317-ff851773e262,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:17.729914+00:00,71.53,14.592225,120.987029,62.4,44503.4,on,False,,,2026-04-04T07:45:17.729914+00:00
fb2da164-edb1-4549-9716-bfef472e651a,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:18.376103+00:00,77.42,14.597184,120.992279,63.9,26346.5,on,False,,,2026-04-04T07:45:18.376103+00:00
fd092165-f912-4e51-a1f5-d4c326a2fa9f,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:24.113075+00:00,71.51,14.591326,120.987353,80.2,44503.5,on,False,,,2026-04-04T07:45:24.113075+00:00
d8597613-4ade-4ed8-baba-6e28c155a19d,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:24.549596+00:00,77.4,14.596837,120.993043,68.3,26346.6,on,False,,,2026-04-04T07:45:24.549596+00:00
ab57116f-835e-48ca-aa80-21e66631951a,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:31.567983+00:00,71.49,14.590594,120.987551,56.0,44503.6,on,False,,,2026-04-04T07:45:31.567983+00:00
88f2b192-40ff-4e81-a2be-79940e65949d,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:33.40638+00:00,77.4,14.59659,120.993981,77.6,26346.7,on,False,,,2026-04-04T07:45:33.40638+00:00
1c853ddd-a997-48e6-bc79-a1bdc99f31f0,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:39.163266+00:00,71.47,14.589651,120.987899,79.4,44503.7,on,False,,,2026-04-04T07:45:39.163266+00:00
2119b7e2-258d-405f-bf36-ea8e20231fea,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:39.75733+00:00,77.37,14.596446,120.99465,56.2,26346.8,on,False,,,2026-04-04T07:45:39.75733+00:00
a60bf441-0b3c-4932-96de-9f5ec13e3def,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:45.429115+00:00,71.45,14.588909,120.988199,64.2,44503.8,on,False,,,2026-04-04T07:45:45.429115+00:00
ab50d559-3fc0-4642-ba96-7c3eea583843,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:45.983909+00:00,77.35,14.596199,120.995432,67.4,26346.8,on,False,,,2026-04-04T07:45:45.983909+00:00
4b8c8d8c-1df3-404a-876f-9d32052ff9b1,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:45:51.885637+00:00,71.43,14.588095,120.988562,67.8,44503.8,on,False,,,2026-04-04T07:45:51.885637+00:00
cd078d1e-8cb1-47d6-be3f-ea9c650edc7e,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:45:53.102201+00:00,77.34,14.596075,120.996095,59.2,26346.9,on,False,,,2026-04-04T07:45:53.102201+00:00
ba19d7c9-979d-49bf-aeaf-ba6846da3515,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:00.294338+00:00,71.42,14.58726,120.989026,79.2,44504.0,on,False,,,2026-04-04T07:46:00.294338+00:00
11e57fcb-ee61-4963-9014-39dfb336279a,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:46:00.939615+00:00,77.31,14.595778,120.997067,83.5,26347.0,on,False,,,2026-04-04T07:46:00.939615+00:00
76c54f34-f385-4c07-8a91-e2600b0d76ee,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:07.044928+00:00,71.38,14.586395,120.989381,72.1,44504.1,on,False,,,2026-04-04T07:46:07.044928+00:00
24301845-91b5-4697-b2a4-709547c107ea,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:46:07.85113+00:00,77.3,14.595574,120.997754,60.6,26347.1,on,False,,,2026-04-04T07:46:07.85113+00:00
056d21cc-7f95-4381-ba24-52263e37ce06,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:13.580377+00:00,71.36,14.585387,120.989672,82.3,44504.2,on,False,,,2026-04-04T07:46:13.580377+00:00
36c36a3f-0011-4650-9e62-2aca1bb0317d,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:46:14.119736+00:00,77.28,14.595257,120.99875,81.4,26347.2,on,False,,,2026-04-04T07:46:14.119736+00:00
3724832d-c04f-4e7f-8484-9475e0549dee,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:20.477996+00:00,71.36,14.584554,120.989915,63.3,44504.3,on,False,,,2026-04-04T07:46:20.477996+00:00
bbc3291b-9ce3-4822-afa7-b73cda4571f0,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:46:21.295775+00:00,77.26,14.594946,120.999605,71.3,26347.3,on,False,,,2026-04-04T07:46:21.295775+00:00
521dd97b-263e-4a31-a289-575b2546e362,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:27.164623+00:00,71.34,14.583874,120.990139,60.1,44504.3,on,False,,,2026-04-04T07:46:27.164623+00:00
0085eba6-eb95-4696-8b15-892254535957,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:46:27.879441+00:00,77.24,14.594772,121.000395,59.2,26347.4,on,False,,,2026-04-04T07:46:27.879441+00:00
7bed7571-6fee-4da9-8f24-51ed932e444a,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:33.631774+00:00,71.31,14.582995,120.990489,76.2,44504.4,on,False,,,2026-04-04T07:46:33.631774+00:00
f1c76fe6-5bd0-467e-8326-9eb3310694ec,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:46:40.536346+00:00,71.31,14.582119,120.990757,68.9,44504.5,on,False,,,2026-04-04T07:46:40.536346+00:00
a91bf8bc-30c6-4b4e-bfc9-6c3746639459,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:50:38.890974+00:00,70.76,14.555131,121.000508,85.4,44507.7,on,False,,,2026-04-04T07:50:38.890974+00:00
30e35ea2-52c4-48a5-adb3-1c3f1e5a3913,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:55:50.627757+00:00,70.02,14.519725,121.01291,58.5,44511.8,on,False,,,2026-04-04T07:55:50.627757+00:00
508a8434-5b14-4a53-9b13-0d4cc1d2f8ad,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:55:51.164888+00:00,75.78,14.575996,121.063348,89.7,26354.8,on,False,,,2026-04-04T07:55:51.164888+00:00
fd19d034-271e-4d1b-84e9-065b3b739330,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:30:10.320609+00:00,81.05,14.555564,120.999917,73.0,26396.7,on,False,,,2026-04-04T08:30:10.320609+00:00
0b24416e-0a61-41f5-8e63-5cf4c53dc0d8,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:56:13.706895+00:00,75.71,14.575201,121.065964,71.7,26355.0,on,False,,,2026-04-04T07:56:13.706895+00:00
fbc48777-c1ac-4c13-aae7-b30c3cae41c0,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:56:19.341258+00:00,69.95,14.516407,121.013996,73.1,44512.2,on,False,,,2026-04-04T07:56:19.341258+00:00
12864035-0e99-4bf7-b4fd-b25d3ee13983,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:56:28.577763+00:00,75.66,14.574723,121.067649,63.3,26355.2,on,False,,,2026-04-04T07:56:28.577763+00:00
22df7ad0-3571-443e-a6ba-910d5ba84c7e,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:56:34.378652+00:00,69.92,14.514472,121.014782,85.8,44512.5,on,False,,,2026-04-04T07:56:34.378652+00:00
91eb2428-c1fe-4113-9a23-38014be93f07,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:30:18.524299+00:00,75.68,14.586151,121.028616,78.4,59249.2,on,False,,,2026-04-04T08:30:18.524299+00:00
650c474c-9d8a-43dc-a2d8-073e3bb82877,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:56:56.485357+00:00,75.6,14.573665,121.071174,79.5,26355.6,on,False,,,2026-04-04T07:56:56.485357+00:00
0a3d596e-57ce-4ab2-b84e-f5e634b171d4,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:57:02.350227+00:00,69.86,14.511446,121.015784,57.1,44512.8,on,False,,,2026-04-04T07:57:02.350227+00:00
fd8b02dd-2489-42d2-9699-5e29a54c310c,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:57:03.040352+00:00,75.58,14.573289,121.072198,86.9,26355.8,on,False,,,2026-04-04T07:57:03.040352+00:00
09d49229-07fa-4b38-a5c8-b9d69b8ed93b,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:57:30.286817+00:00,69.8,14.508377,121.017043,76.8,44513.2,on,False,,,2026-04-04T07:57:30.286817+00:00
90175b5a-6ed4-4a03-88cd-15438b547cd6,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:57:44.806374+00:00,69.75,14.506817,121.017645,58.7,44513.4,on,False,,,2026-04-04T07:57:44.806374+00:00
96698167-7f3b-4292-8a87-5d1cde1cbaf5,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T07:58:06.985579+00:00,75.42,14.571171,121.079967,85.9,26356.7,on,False,,,2026-04-04T07:58:06.985579+00:00
9985ac20-7f49-4039-8556-3a4e790d573d,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T07:58:14.795407+00:00,69.68,14.503318,121.018922,67.8,44513.8,on,False,,,2026-04-04T07:58:14.795407+00:00
ab32b87f-1945-423d-a06e-6f2cf7a63193,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:24:07.432744+00:00,82.12,14.5995,120.9842,0.0,26391.6,on,False,,,2026-04-04T08:24:07.432744+00:00
b96d32ff-375a-41a3-9f5d-c60ccab6c4f1,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:30:32.640508+00:00,80.98,14.552705,121.00105,69.7,26397.0,on,False,,,2026-04-04T08:30:32.640508+00:00
f3d888c4-c996-47ac-b340-c7a425d5f28b,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:24:16.481479+00:00,76.59,14.599166,120.985314,85.6,59244.3,on,False,,,2026-04-04T08:24:16.481479+00:00
528e8eea-6bea-4509-889b-56aadb897d53,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:30:39.152268+00:00,80.96,14.551799,121.001446,81.3,26397.1,on,False,,,2026-04-04T08:30:39.152268+00:00
8f0612b3-7e14-4cd7-9c43-83d29818e92c,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:24:22.967143+00:00,76.59,14.598977,120.98607,67.9,59244.4,on,False,,,2026-04-04T08:24:22.967143+00:00
01f51806-855a-444d-a030-5505fdc65c9a,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:24:30.601881+00:00,76.57,14.59881,120.986828,60.4,59244.4,on,False,,,2026-04-04T08:24:30.601881+00:00
a0fda6a4-1297-4c37-b64c-d646bfb20155,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:24:50.562599+00:00,82.02,14.593881,120.986167,84.1,26392.3,on,False,,,2026-04-04T08:24:50.562599+00:00
860555f8-9e97-4369-b79e-8f4fb319fb77,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:24:51.315338+00:00,76.54,14.598041,120.989183,77.9,59244.7,on,False,,,2026-04-04T08:24:51.315338+00:00
1fb709cd-159a-428c-a109-7b7cf6a40788,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:24:58.054354+00:00,81.99,14.592831,120.986538,85.9,26392.4,on,False,,,2026-04-04T08:24:58.054354+00:00
d635a976-b945-4fe7-a7df-cfdc10448f6c,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:25:04.411078+00:00,81.98,14.592062,120.986876,70.0,26392.5,on,False,,,2026-04-04T08:25:04.411078+00:00
5cd213ab-34c8-428a-8977-fd24678dc862,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:25:05.088357+00:00,76.49,14.597486,120.990772,69.8,59244.9,on,False,,,2026-04-04T08:25:05.088357+00:00
71b777a1-8c49-4d03-9f96-ea36eba56315,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:31:07.539143+00:00,80.88,14.548591,121.002538,77.4,26397.5,on,False,,,2026-04-04T08:31:07.539143+00:00
1890d107-ed14-43e6-9622-6f887cfe9d48,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:25:18.678417+00:00,76.44,14.59693,120.992703,76.1,59245.1,on,False,,,2026-04-04T08:25:18.678417+00:00
5dd0fba2-c30e-4df3-aa40-60779c16d219,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:25:26.603421+00:00,76.41,14.596616,120.993714,86.7,59245.3,on,False,,,2026-04-04T08:25:26.603421+00:00
a3818ea7-14ec-46ad-ad35-3e4dd26b5cfb,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:31:22.731271+00:00,75.51,14.583696,121.03693,59.4,59250.2,on,False,,,2026-04-04T08:31:22.731271+00:00
066bf3e9-9d86-4f3b-ae73-48bedea39787,11111111-0000-0000-0000-000000000004,22222222-0000-0000-0000-000000000005,f7e0855d-6179-4373-a3b4-036ca822304c,2026-04-04T08:25:32.804358+00:00,76.4,14.596338,120.994754,86.1,59245.4,on,False,,,2026-04-04T08:25:32.804358+00:00
b57d1ddb-325c-4597-87ba-56c8eb4399d2,11111111-0000-0000-0000-000000000002,22222222-0000-0000-0000-000000000003,6faa6991-d1d1-4546-b62e-7320b2e50279,2026-04-04T08:25:38.807073+00:00,81.87,14.587813,120.988289,63.6,26392.9,on,False,,,2026-04-04T08:25:38.807073+00:00
