recall,precision,threshold
1.0,0.0018075292944402892,-0.02824464272414684
1.0,0.0018076419622265162,-0.028240958711712838
1.0,0.0018077546440593442,-0.028240406009285124
1.0,0.0018078673399414002,-0.028228245408037034
1.0,0.0018079800498753118,-0.02822197494065737
1.0,0.0018080927738637071,-0.02820674668015366
1.0,0.0018082055119092155,-0.02820335826174858
1.0,0.0018083182640144665,-0.02820035600946369
1.0,0.0018085438104147179,-0.028195491554366625
1.0,0.0018086566047149806,-0.028177436438452608
1.0,0.0018087694130855111,-0.02816669341108502
1.0,0.0018088822355289422,-0.028166302277167543
1.0,0.0018089950720479072,-0.02815864950954483
1.0,0.0018091079226450406,-0.028144209787218655
1.0,0.001809220787322977,-0.028128961471754588
1.0,0.0018093336660843524,-0.028127746950667776
1.0,0.0018094465589318027,-0.02810280005581811
1.0,0.0018095594658679645,-0.028101446000383445
1.0,0.0018096723868954757,-0.028094134189457387
1.0,0.0018097853220169745,-0.028087884078511816
1.0,0.0018098982712350996,-0.0280857476482681
1.0,0.0018100112345524903,-0.028077128734252055
1.0,0.001810124211971787,-0.028076415311756087
1.0,0.0018102372034956304,-0.028073082723829135
1.0,0.001810350209126662,-0.028065943179967467
1.0,0.0018104632288675241,-0.028060611648105804
1.0,0.0018105762627208591,-0.028057746704219233
1.0,0.0018106893106893107,-0.02805524404202242
1.0,0.001810802372775523,-0.028053275741310224
1.0,0.0018109154489821407,-0.028050876499892796
1.0,0.001811028539311809,-0.028034966334341327
1.0,0.0018111416437671746,-0.02803298821095801
1.0,0.0018112547623508838,-0.028019245504762202
1.0,0.001811367895065584,-0.028014073547248275
1.0,0.0018114810419139235,-0.028013155246175425
1.0,0.0018115942028985507,-0.02800695290811117
1.0,0.0018117073780221154,-0.02800635651448735
1.0,0.0018118205672872673,-0.028003772953292927
1.0,0.0018119337706966573,-0.027990658674053925
1.0,0.0018120469882529368,-0.02798667153737
1.0,0.0018121602199587577,-0.02797336118500149
1.0,0.0018122734658167728,-0.027972285377648287
1.0,0.0018123867258296356,-0.027966761284199948
1.0,0.0018125,-0.027954040109313016
1.0,0.0018126132883305207,-0.02794446291181718
1.0,0.001812726590823853,-0.02793266918902615
1.0,0.001812839907482653,-0.027919381781802644
1.0,0.0018129532383095773,-0.027916506277681608
1.0,0.0018130665833072834,-0.02791063435795782
1.0,0.0018131799424784293,-0.027909501670907555
1.0,0.0018132933158256737,-0.027904237549173372
1.0,0.0018134067033516758,-0.027902704956434876
1.0,0.0018135201050590956,-0.02790227382045718
1.0,0.0018136335209505941,-0.027896358503084473
1.0,0.0018137469510288323,-0.0278823409251977
1.0,0.0018138603952964725,-0.02787697844087722
1.0,0.0018139738537561768,-0.027865723317482827
1.0,0.0018140873264106093,-0.027865640406500303
1.0,0.0018142008132624335,-0.027855631030001216
1.0,0.0018143143143143144,-0.027844279988986975
1.0,0.001814427829568917,-0.02783233519313333
1.0,0.0018145413590289075,-0.027825350836409912
1.0,0.0018146549026969525,-0.027818726272308525
1.0,0.0018147684605757197,-0.02781587599681412
1.0,0.0018148820326678765,-0.027806693412011363
1.0,0.0018149956189760922,-0.02780647633776412
1.0,0.0018151092195030356,-0.02780130253982016
1.0,0.001815222834251377,-0.027799793280772755
1.0,0.001815336463223787,-0.027768327222937872
1.0,0.0018154501064229372,-0.02776459917277685
1.0,0.0018155637638514995,-0.027761712975098995
1.0,0.0018156774355121462,-0.0277450741818831
1.0,0.001815791121407551,-0.027721516649512168
1.0,0.0018159048215403881,-0.027713612660245746
1.0,0.0018160185359133321,-0.027712146092275014
1.0,0.0018162460073902424,-0.027706297161694593
1.0,0.0018163597644995616,-0.0277026671594669
1.0,0.001816587321473315,-0.027694028724228548
1.0,0.001816701121343106,-0.027672646273739665
1.0,0.0018168149354717454,-0.027670796816261056
1.0,0.0018169287638619134,-0.027661854983832224
1.0,0.0018170426065162908,-0.02764717838627717
1.0,0.0018172703346283996,-0.027639837712957638
1.0,0.0018173842200914958,-0.027636071850378086
1.0,0.0018174981198295311,-0.027630973494857658
1.0,0.0018176120338451896,-0.02763040037301745
1.0,0.0018177259621411559,-0.02760797257722991
1.0,0.0018178399047201154,-0.027591904497233255
1.0,0.0018179538615847543,-0.027591683666295164
1.0,0.0018181818181818182,-0.027568197186186083
1.0,0.0018182958179196187,-0.027558803593655257
1.0,0.00181840983195385,-0.02754321757128597
1.0,0.0018185238602872013,-0.02753487695614454
1.0,0.001818637902922363,-0.027526037692988226
1.0,0.0018187519598620258,-0.027521244576698134
1.0,0.001818866031108881,-0.02751776518497917
1.0,0.0018189801166656214,-0.02751172547264502
1.0,0.0018190942165349391,-0.02750444571525279
1.0,0.0018192083307195283,-0.02748943386390834
1.0,0.0018193224592220828,-0.0274891162953127
1.0,0.0018194366020452977,-0.02748771617691259
1.0,0.0018195507591918685,-0.02748541909580049
1.0,0.0018196649306644914,-0.027482791733786205
1.0,0.0018197791164658635,-0.027481272406468915
1.0,0.0018198933165986821,-0.02748050606962249
1.0,0.0018200075310656459,-0.027475172072239706
1.0,0.0018201217598694532,-0.02747232681110312
1.0,0.0018202360030128044,-0.027468265111424417
1.0,0.0018203502604983994,-0.027467093963536526
1.0,0.0018204645323289391,-0.02746499914600431
1.0,0.0018205788185071254,-0.027464576645877203
1.0,0.0018206931190356604,-0.027447319372406742
1.0,0.0018208074339172474,-0.027443315951793612
1.0,0.00182092176315459,-0.027438196093775957
1.0,0.0018210361067503924,-0.02743301410053811
1.0,0.00182115046470736,-0.027431022192709764
1.0,0.0018212648370281982,-0.027414749842750497
1.0,0.0018213792237156137,-0.027406027051039228
1.0,0.0018214936247723133,-0.027399199449431144
1.0,0.001821608040201005,-0.027398316909785225
1.0,0.0018217224700043972,-0.027362759964644767
1.0,0.0018218369141851992,-0.027357758131935306
1.0,0.0018219513727461205,-0.027356008900110917
1.0,0.0018220658456898717,-0.027348579659262517
1.0,0.0018221803330191644,-0.027338164762863437
1.0,0.0018222948347367098,-0.027336644917593245
1.0,0.0018224093508452208,-0.027336516176733272
1.0,0.0018225238813474108,-0.027329883537336563
1.0,0.0018226384262459933,-0.027320104879156926
1.0,0.0018227529855436833,-0.027314709464274722
1.0,0.0018228675592431957,-0.027309680299201777
1.0,0.0018229821473472467,-0.027305075843852444
1.0,0.0018230967498585528,-0.027294602946168367
1.0,0.0018232113667798315,-0.027289123781012115
1.0,0.0018233259981138006,-0.02728153102500308
1.0,0.001823440643863179,-0.027272747703969702
1.0,0.001823555304030686,-0.027271524550981474
1.0,0.0018236699786190417,-0.027260499943319805
1.0,0.0018237846676309665,-0.027248351461615306
1.0,0.0018238993710691825,-0.027237892463219948
1.0,0.001824014088936411,-0.027234885681476584
1.0,0.0018241288212353754,-0.027232011068800355
1.0,0.001824243567968799,-0.027231601044789833
1.0,0.0018243583291394062,-0.027226931530257903
1.0,0.0018244731047499213,-0.027225239847668004
1.0,0.0018245878948030703,-0.027210786762982497
1.0,0.0018247026993015794,-0.027206545816008565
1.0,0.0018248175182481751,-0.02720190482687168
1.0,0.0018249323516455855,-0.027187563936182935
1.0,0.0018250471994965386,-0.027186318241498975
1.0,0.0018251620618037637,-0.02717895724406605
1.0,0.00182527693856999,-0.02717729975507377
1.0,0.001825391829797948,-0.027160178394382006
1.0,0.0018255067354903689,-0.027151449246540338
1.0,0.0018256216556499843,-0.027146888017421156
1.0,0.0018257365902795265,-0.027143265252283166
1.0,0.0018258515393817288,-0.027137289109643414
1.0,0.001825966502959325,-0.027128731237256565
1.0,0.0018260814810150494,-0.027112653415202304
1.0,0.0018261964735516373,-0.027106758767010852
1.0,0.0018263114805718245,-0.027103761788066283
1.0,0.0018264265020783473,-0.027103638858946844
1.0,0.0018265415380739434,-0.027095354222377743
1.0,0.0018266565885613506,-0.027072611865084917
1.0,0.0018267716535433072,-0.027069903294934194
1.0,0.0018268867330225526,-0.027062238272320793
1.0,0.001827001827001827,-0.027061042651968847
1.0,0.0018271169354838709,-0.027039859450470383
1.0,0.0018272320584714259,-0.027038591196329897
1.0,0.0018273471959672338,-0.02703787120475276
1.0,0.0018274623479740374,-0.02703503279258357
1.0,0.0018275775144945803,-0.027031591860028237
1.0,0.0018276926955316064,-0.02702636040150197
1.0,0.001827807891087861,-0.027021831666726226
1.0,0.001827923101166089,-0.027013821150265738
1.0,0.001828038325769037,-0.026997066132576242
1.0,0.0018281535648994515,-0.026990077270348634
1.0,0.0018282688185600807,-0.02698957986323891
1.0,0.0018283840867536726,-0.026956322580876768
1.0,0.001828499369482976,-0.026956114880782867
1.0,0.0018286146667507409,-0.02695336732621567
1.0,0.0018287299785597175,-0.026951977127426585
1.0,0.001828845304912657,-0.0269389152443813
1.0,0.0018289606458123109,-0.026904065004145106
1.0,0.0018290760012614317,-0.026899166059909607
1.0,0.0018291913712627729,-0.026897654872393373
1.0,0.0018293067558190878,-0.026892732649076434
1.0,0.0018294221549331315,-0.02687813327598665
1.0,0.0018295375686076588,-0.0268741838288441
1.0,0.0018296529968454258,-0.026867004114610515
1.0,0.0018297684396491893,-0.026856668327842503
1.0,0.0018298838970217063,-0.02685132806484747
1.0,0.0018299993689657348,-0.02684311294857622
1.0,0.0018302303565793626,-0.02684301693380331
1.0,0.0018303458722544812,-0.02684269386325633
1.0,0.0018304614025121504,-0.026840448147405604
1.0,0.0018305769473551318,-0.02683214328667194
1.0,0.0018306925067861878,-0.026830677896475086
1.0,0.0018308080808080809,-0.02682933760379136
1.0,0.0018309236694235747,-0.02682557092280269
1.0,0.0018310392726354338,-0.026821464277531182
1.0,0.001831154890446423,-0.026813957671515398
1.0,0.001831270522859308,-0.02681154739811653
1.0,0.0018313861698768552,-0.02680839327315765
1.0,0.0018315018315018315,-0.026769292493314056
1.0,0.001831617507737005,-0.02676747662827894
1.0,0.001831733198585144,-0.02673467126447593
1.0,0.0018318489040490178,-0.026727033624500462
1.0,0.001831964624131396,-0.026726788344165864
1.0,0.0018320803588350496,-0.026723914964628226
1.0,0.0018321961081627495,-0.02671875716616101
1.0,0.001832311872117268,-0.02671118028129693
1.0,0.0018324276507013775,-0.026707225355242947
1.0,0.0018325434439178515,-0.026701967175665198
1.0,0.0018326592517694642,-0.026697594217489073
1.0,0.00183277507425899,-0.026695106993925632
1.0,0.001832890911389205,-0.02669126724714277
1.0,0.0018330067631628848,-0.02668845242795126
1.0,0.0018331226295828066,-0.02667938324007668
1.0,0.001833238510651748,-0.02667007755676054
1.0,0.001833354406372487,-0.026669397728949606
1.0,0.001833470316747803,-0.02665818132703779
1.0,0.0018335862417804755,-0.026645325787514995
1.0,0.001833702181473285,-0.026642723368297982
1.0,0.0018338181358290122,-0.026637702339045388
1.0,0.0018339341048504395,-0.026628739270006863
1.0,0.0018340500885403491,-0.026623363246732534
1.0,0.0018341660869015243,-0.02662147527195524
1.0,0.001834282099936749,-0.026615902778310496
1.0,0.0018343981276488076,-0.026612870667668265
1.0,0.0018345141700404858,-0.026612337977065748
1.0,0.0018346302271145694,-0.026612128655710054
1.0,0.0018347462988738453,-0.0266118130073697
1.0,0.001834862385321101,-0.026608185186556166
1.0,0.0018349784864591242,-0.026601421747809217
1.0,0.0018350946022907043,-0.02659948215347052
1.0,0.0018352107328186305,-0.026595324719403624
1.0,0.0018353268780456934,-0.02659226864009867
1.0,0.0018354430379746835,-0.02658909727238956
1.0,0.001835559212608393,-0.026585192916875555
1.0,0.001835675401949614,-0.02658481713051808
1.0,0.0018357916060011395,-0.026578245366346676
1.0,0.0018359078247657634,-0.02656026708158632
1.0,0.0018360240582462805,-0.02654317431410913
1.0,0.0018361403064454857,-0.026525873083285245
1.0,0.001836256569366175,-0.026515526212327667
1.0,0.0018363728470111448,-0.02650910725636968
1.0,0.0018364891393831929,-0.026508691093652503
1.0,0.0018366054464851172,-0.026492693453089355
1.0,0.0018367217683197162,-0.02647721120321278
1.0,0.0018368381048897897,-0.02647531255368385
1.0,0.0018369544561981377,-0.026470913023131204
1.0,0.0018370708222475612,-0.026469822107800356
1.0,0.0018371872030408616,-0.026462774720922955
1.0,0.0018373035985808413,-0.026461109423143947
1.0,0.0018374200088703036,-0.02644449259501125
1.0,0.0018375364339120518,-0.026441540041452716
1.0,0.0018376528737088903,-0.026419896912050378
1.0,0.0018377693282636248,-0.026419480431855602
1.0,0.0018378857975790608,-0.026398891667600788
1.0,0.001838002281658005,-0.02639637555841401
1.0,0.0018381187805032641,-0.026387503936067258
1.0,0.001838235294117647,-0.026376638981411626
1.0,0.0018383518225039619,-0.026374425057092976
1.0,0.0018384683656650185,-0.026369909502624855
1.0,0.001838701496322597,-0.02636551476806459
1.0,0.0018388180838247415,-0.02636257740773651
1.0,0.0018389346861128726,-0.02634863376163621
1.0,0.001839167935058346,-0.026334715334164982
1.0,0.0018392845817213166,-0.02632088576997238
1.0,0.0018394012431815299,-0.026305244090081614
1.0,0.0018395179194418015,-0.02630503667729045
1.0,0.001839634610504948,-0.026303629558811603
1.0,0.0018397513163737867,-0.026298130605519776
1.0,0.0018398680370511357,-0.026297852576824043
1.0,0.0018399847725398134,-0.026294798365178007
1.0,0.0018401015228426396,-0.026283860684806815
1.0,0.001840218287962434,-0.026271081196475032
1.0,0.001840335067902018,-0.026269963063454083
1.0,0.0018404518626642127,-0.0262593827437978
1.0,0.0018405686722518407,-0.02625894848352195
1.0,0.0018406854966677246,-0.0262476440755669
1.0,0.0018408023359146883,-0.026215959139683
1.0,0.0018409191899955565,-0.026215308235469137
1.0,0.001841036058913154,-0.026210467143865546
1.0,0.0018411529426703066,-0.02619728564051116
1.0,0.0018412698412698413,-0.02618109452302919
1.0,0.001841386754714585,-0.026156312404214566
1.0,0.001841503683007366,-0.026153246594541546
1.0,0.001841620626151013,-0.0261517253804201
1.0,0.001841737584148355,-0.026142516893662093
1.0,0.001841854557002223,-0.026142043877792398
1.0,0.0018419715447154472,-0.02614071548451158
1.0,0.0018420885472908595,-0.026135487824775927
1.0,0.001842205564731292,-0.02611862955084554
1.0,0.0018423225970395781,-0.02611684128717484
1.0,0.0018424396442185515,-0.02611431491175431
1.0,0.0018425567062710464,-0.0261126397786281
1.0,0.0018426737831998983,-0.02611182184432903
1.0,0.001842790875007943,-0.02611018712123525
1.0,0.0018429079816980173,-0.026097153196835143
1.0,0.0018430251032729584,-0.02609699586963532
1.0,0.0018431422397356045,-0.026088756806979307
1.0,0.0018432593910887942,-0.026084874440708283
1.0,0.0018433765573353674,-0.026084578786402246
1.0,0.0018434937384781641,-0.02608172974206946
1.0,0.0018436109345200255,-0.026077097608075417
1.0,0.001843728145463793,-0.026076293131715
1.0,0.0018438453713123092,-0.02607559050010233
1.0,0.0018439626120684174,-0.026062855907507787
1.0,0.0018440798677349611,-0.02605960053960099
1.0,0.0018441971383147853,-0.026050650146111298
1.0,0.001844314423810735,-0.026046718757511744
1.0,0.0018444317242256568,-0.026028722591967313
1.0,0.0018445490395623966,-0.026028595484492656
1.0,0.0018446663698238025,-0.02602385851844835
1.0,0.0018447837150127227,-0.026018115642821416
1.0,0.0018449010751320058,-0.026005154882745796
1.0,0.0018450184501845018,-0.026004788545465174
1.0,0.001845135840173061,-0.025977180888325346
1.0,0.0018452532451005345,-0.02597623911839031
1.0,0.0018453706649697742,-0.025972129708148883
1.0,0.0018454880997836325,-0.02597019074151552
1.0,0.0018456055495449629,-0.02596682959315022
1.0,0.0018457230142566192,-0.02596589063137167
1.0,0.0018458404939214563,-0.02596557334709082
1.0,0.0018459579885423297,-0.02596507951589988
1.0,0.0018460754981220956,-0.02596397902654779
1.0,0.0018461930226636109,-0.02596216884456015
1.0,0.0018463105621697332,-0.025957914383995306
1.0,0.001846428116643321,-0.025952524824649936
1.0,0.0018465456860872335,-0.025950803921675925
1.0,0.0018466632705043302,-0.025924318221391185
1.0,0.0018467808698974719,-0.02592273189466765
1.0,0.00184689848426952,-0.025918363824968926
1.0,0.0018470161136233362,-0.025910781993585874
1.0,0.0018471337579617833,-0.025910021854456233
1.0,0.0018472514172877253,-0.025905794370528312
1.0,0.001847369091604026,-0.025904115500608893
1.0,0.0018474867809135504,-0.02589606004256373
1.0,0.0018476044852191642,-0.025885964966392727
1.0,0.0018477222045237337,-0.025881049568339365
1.0,0.0018478399388301263,-0.02587467285742806
1.0,0.0018479576881412095,-0.02586766682568553
1.0,0.0018480754524598522,-0.025866413697553936
1.0,0.0018481932317889235,-0.02584888014002762
1.0,0.0018483110261312938,-0.025841309603388263
1.0,0.0018484288354898336,-0.025832399712004572
1.0,0.0018485466598674146,-0.025831864577496977
1.0,0.001848664499266909,-0.02582742303392971
1.0,0.0018487823536911896,-0.025821860765122162
1.0,0.0018489002231431304,-0.025818888338986157
1.0,0.0018490181076256057,-0.025813533224078977
1.0,0.0018491360071414909,-0.02580988827315378
1.0,0.0018492539216936614,-0.025807428820860734
1.0,0.0018493718512849946,-0.025806444064537915
1.0,0.0018494897959183674,-0.025793695217327772
1.0,0.001849607755596658,-0.025792109679289577
1.0,0.0018497257303227452,-0.025788570919653364
1.0,0.0018498437200995088,-0.025779731364287573
1.0,0.001849961724929829,-0.025778628701820905
1.0,0.001850079744816587,-0.025772870532131398
1.0,0.0018501977797626642,-0.025767353048335107
1.0,0.0018503158297709437,-0.025762174732304244
1.0,0.0018504338948443083,-0.02576159992800875
1.0,0.0018505519749856423,-0.025758821080556715
1.0,0.0018506700701978302,-0.025757857337763368
1.0,0.0018507881804837578,-0.025738614982067087
1.0,0.001850906305846311,-0.02573666992505297
1.0,0.0018510244462883769,-0.02572757166083295
1.0,0.0018511426018128431,-0.025709548413920813
1.0,0.001851260772422598,-0.02570672478666647
1.0,0.0018513789581205311,-0.025706628188102876
1.0,0.001851497158909532,-0.025705743459127683
1.0,0.0018516153747924913,-0.025701749018277376
1.0,0.0018517336057723005,-0.02569335328712219
1.0,0.001851851851851852,-0.025692771338466036
1.0,0.001851970113034038,-0.025691925220146516
1.0,0.0018520883893217524,-0.025688719998312903
1.0,0.0018522066807178897,-0.0256866872639272
1.0,0.001852324987225345,-0.025677605621804656
1.0,0.0018524433088470138,-0.025663582205319502
1.0,0.0018525616455857927,-0.025659333021386788
1.0,0.0018526799974445793,-0.025658873648134906
1.0,0.0018527983644262714,-0.025658614735008523
1.0,0.0018529167465337678,-0.025656602535422346
1.0,0.001853035143769968,-0.025643473063663103
1.0,0.0018531535561377723,-0.025641855440176053
1.0,0.0018532719836400818,-0.02563300719415218
1.0,0.001853390426279798,-0.025627073637255915
1.0,0.0018536273569830617,-0.025620448489768743
1.0,0.0018537458450524162,-0.02562024743992153
1.0,0.001853864348270792,-0.025617398165068694
1.0,0.0018539828666410945,-0.025617036714981833
1.0,0.0018541014001662297,-0.025612399677202524
1.0,0.0018542199488491048,-0.02560704777995393
1.0,0.0018543385126926274,-0.025606192568517483
1.0,0.0018544570916997059,-0.025596242095011656
1.0,0.0018545756858732493,-0.025594141108504442
1.0,0.0018546942952161677,-0.025584399110192058
1.0,0.001854812919731372,-0.025583955779405754
1.0,0.001854931559421773,-0.02557039421192453
1.0,0.0018550502142902834,-0.025556451112050627
1.0,0.0018551688843398157,-0.02555217766307194
1.0,0.0018552875695732839,-0.02555203657631233
1.0,0.0018554062699936021,-0.02553794353574046
1.0,0.0018555249856036854,-0.025535258572773945
1.0,0.00185564371640645,-0.025532492928291073
1.0,0.001855762462404812,-0.025526341554977905
1.0,0.0018558812236016894,-0.02551551243332628
1.0,0.001856,-0.02551451190984888
1.0,0.0018561187916026627,-0.025509970364973822
1.0,0.0018562375984125968,-0.025487156434417013
1.0,0.0018563564204327231,-0.025481012532908798
1.0,0.0018564752576659626,-0.025477997216683534
1.0,0.0018565941101152368,-0.025474946983607638
1.0,0.001856712977783469,-0.025462909760692543
1.0,0.0018568318606735819,-0.025450211848901283
1.0,0.0018569507587884997,-0.025449493340023
1.0,0.0018570696721311474,-0.0254493613757385
1.0,0.0018571886007044509,-0.02544235815605278
1.0,0.001857307544511336,-0.025435934433606477
1.0,0.00185742650355473,-0.0254340567765039
1.0,0.001857545477837561,-0.025430361755407693
1.0,0.001857664467362757,-0.025423775373707214
1.0,0.0018577834721332479,-0.02542226814233617
1.0,0.0018579024921519635,-0.02540917333872439
1.0,0.001858021527421835,-0.025396428934447268
1.0,0.0018581405779457935,-0.025395889147101225
1.0,0.0018582596437267717,-0.02539125980063317
1.0,0.0018583787247677026,-0.025378116445253895
1.0,0.0018584978210715202,-0.02537541280762723
1.0,0.0018586169326411587,-0.02537478811103422
1.0,0.0018587360594795538,-0.02537065131199734
1.0,0.0018588552015896417,-0.02536766821113512
1.0,0.001858974358974359,-0.025360831096349568
1.0,0.0018590935316366434,-0.025351348861772482
1.0,0.0018592127195794332,-0.025347676239612205
1.0,0.0018593319228056677,-0.0253462806103274
1.0,0.0018594511413182867,-0.02534616463336825
1.0,0.001859570375120231,-0.025345636546859063
1.0,0.0018596896242144415,-0.025321933697998067
1.0,0.0018598088886038608,-0.025292863062109205
1.0,0.0018599281682914314,-0.025290999720506635
1.0,0.0018600474632800975,-0.025288432903886382
1.0,0.0018601667735728032,-0.025283089248864465
1.0,0.0018602860991724934,-0.025282778292373242
1.0,0.0018604054400821145,-0.025280974090048258
1.0,0.0018605247963046129,-0.025274585754824774
1.0,0.001860763554700032,-0.025266476947678584
1.0,0.0018608829568788501,-0.025265904547603135
1.0,0.0018610023743823396,-0.025264339348159415
1.0,0.0018611218072134513,-0.025264338014432175
1.0,0.0018612412553751364,-0.02524794770984473
1.0,0.0018613607188703466,-0.025247363206229223
1.0,0.0018614801977020349,-0.02523216429677011
1.0,0.0018615996918731545,-0.025231497941897052
1.0,0.00186171920138666,-0.02522387831971118
1.0,0.001861838726245506,-0.025214905110468755
1.0,0.0018619582664526485,-0.0252114513516688
1.0,0.001862077822011044,-0.02521110300781848
1.0,0.00186219739292365,-0.0251909943125449
1.0,0.0018623169791934242,-0.025190109353120715
1.0,0.0018624365808233255,-0.0251856574424264
1.0,0.0018625561978163135,-0.0251836401162312
1.0,0.0018626758301753484,-0.025178815252508646
1.0,0.0018627954779033915,-0.025172186976917144
1.0,0.0018629151410034046,-0.02517124833042883
1.0,0.0018630348194783502,-0.02516845421787761
1.0,0.0018631545133311917,-0.025167051592700163
1.0,0.0018632742225648934,-0.025159549548784965
1.0,0.0018633939471824198,-0.02515477547282219
1.0,0.001863513687186737,-0.025150076557226453
1.0,0.0018637532133676093,-0.025136959646216206
1.0,0.0018638729995500995,-0.025136494653192787
1.0,0.0018639928011312508,-0.025133165796836554
1.0,0.0018641126181140322,-0.02513315524717885
1.0,0.0018642324505014143,-0.02512582112639361
1.0,0.0018643522982963678,-0.02511922194984728
1.0,0.0018644721615018644,-0.025095903389585006
1.0,0.001864592040120877,-0.025094615836170453
1.0,0.0018647119341563786,-0.025089289933812764
1.0,0.0018648318436113433,-0.0250815632280037
1.0,0.001864951768488746,-0.025077353614211484
1.0,0.0018650717087915622,-0.025075795318805216
1.0,0.0018666323377960865,-0.02506113850079905
1.0,0.001866752494367557,-0.025048397705225267
1.0,0.0018668726664091669,-0.025043156396551636
1.0,0.0018669928539239039,-0.025041010592091406
1.0,0.0018671130569147567,-0.025031531000567764
1.0,0.0018672332753847144,-0.02503020043430293
1.0,0.0018673535093367676,-0.02502887237166118
1.0,0.001867473758773907,-0.025027889476552767
1.0,0.0018675940236991242,-0.0250248107492691
1.0,0.0018677143041154118,-0.025013831647651252
1.0,0.0018678346000257633,-0.025008418273649857
1.0,0.0018679549114331722,-0.02498844461497729
1.0,0.0018680752383406338,-0.024979785100495366
1.0,0.0018681955807511434,-0.024974226409417377
1.0,0.0018683159386676976,-0.024967670464663083
1.0,0.001868436312093293,-0.02493736486472553
1.0,0.001868556701030928,-0.024937090661476757
1.0,0.0018686771054836008,-0.024926981518306746
1.0,0.0018689179609460592,-0.024924830171827228
1.0,0.0018690384119618459,-0.02491947110824
1.0,0.001869158878504673,-0.024911749970569774
1.0,0.0018692793605775428,-0.024911566566749532
1.0,0.001869399858183459,-0.02491151594172769
1.0,0.0018695203713254254,-0.024905552110267126
1.0,0.001869640900006447,-0.02489937511336393
1.0,0.0018697614442295294,-0.024896114064992036
1.0,0.0018698820039976787,-0.024882393098141442
1.0,0.0018700025793139026,-0.024876201072953852
1.0,0.0018701231701812085,-0.024873916561618747
1.0,0.0018702437766026055,-0.02485280402503709
1.0,0.0018703643985811028,-0.024844759355825974
1.0,0.001870485036119711,-0.024841575732806542
1.0,0.001870605689221441,-0.02483421147037057
1.0,0.0018707263578893046,-0.024830566164871448
1.0,0.0018708470421263145,-0.02482923325016262
1.0,0.0018709677419354838,-0.024824304812689046
1.0,0.001871088457319827,-0.024822276760311235
1.0,0.001871209188282359,-0.024820802815825882
1.0,0.0018713299348260954,-0.024818840260730446
1.0,0.0018714506969540526,-0.024817662362936144
1.0,0.0018715714746692482,-0.02481499746771243
1.0,0.0018716922679746998,-0.024814027215143142
1.0,0.0018718130768734266,-0.024811804238397572
1.0,0.0018719339013684483,-0.02480093591387611
1.0,0.0018720547414627848,-0.02479417026896602
1.0,0.0018721755971594577,-0.024793719116464108
1.0,0.0018722964684614889,-0.024784423387488763
1.0,0.0018724173553719009,-0.024778761294706797
1.0,0.0018725382578937172,-0.024762217019750343
1.0,0.0018726591760299626,-0.02476125302861265
1.0,0.0018727801097836616,-0.02475118681008115
1.0,0.0018729010591578403,-0.02475107223600259
1.0,0.0018730220241555255,-0.02474423308478846
1.0,0.0018731430047797442,-0.024740924035968836
1.0,0.001873264001033525,-0.024719931209302493
1.0,0.0018733850129198967,-0.024718273731383245
1.0,0.001873506040441889,-0.024717553434847717
1.0,0.0018736270836025326,-0.024713045978414727
1.0,0.001873748142404859,-0.024699099905795996
1.0,0.0018738692168518997,-0.024695958090812486
1.0,0.0018739903069466882,-0.024668596429198275
1.0,0.0018741114126922579,-0.024666587264979944
1.0,0.0018742325340916435,-0.02466514866465419
1.0,0.00187435367114788,-0.02466021363104931
1.0,0.0018744748238640036,-0.02465654663324446
1.0,0.0018745959922430511,-0.024653022992392692
1.0,0.00187471717628806,-0.024643165644824938
1.0,0.0018748383760020689,-0.024629823354858305
1.0,0.0018749595913881167,-0.024629653650991234
1.0,0.0018750808224492436,-0.024627091067200624
1.0,0.00187520206918849,-0.024610271454320265
1.0,0.001875323331608898,-0.02460142933143994
1.0,0.0018754446097135097,-0.024599103861013494
1.0,0.001875565903505368,-0.024599044574472262
1.0,0.001875687212987517,-0.024598360752388415
1.0,0.0018766582540607002,-0.024597714427229245
1.0,0.0018767797048925706,-0.02459501614108006
1.0,0.001876901171445214,-0.024582790394983123
1.0,0.0018770226537216828,-0.02456876469422209
1.0,0.0018771441517250308,-0.024558734147155148
1.0,0.0018772656654583119,-0.02452985379798578
1.0,0.001877387194924581,-0.02450121829158447
1.0,0.0018775087401268938,-0.02449603191563421
1.0,0.001877630301068307,-0.024495915141523716
1.0,0.0018777518777518777,-0.02447008012225993
1.0,0.0018778734701806643,-0.024456172177085733
1.0,0.0018781167022861214,-0.024454384708926913
1.0,0.001878238341968912,-0.024428183604960907
1.0,0.0018783599974091585,-0.024420123770059976
1.0,0.0018787250583052605,-0.02440317058837005
1.0,0.0018788467768059605,-0.024399229998787075
1.0,0.001878968511079435,-0.024392314557038053
1.0,0.00187909026112875,-0.024389293015086633
1.0,0.0018792120269569726,-0.024387480313464827
1.0,0.00187933380856717,-0.024387245463888707
1.0,0.0018794556059624108,-0.02438487482172591
1.0,0.0018795774191457644,-0.024381097643765948
1.0,0.0018796992481203006,-0.02437282997318191
1.0,0.0018798210928890906,-0.024370254803273927
1.0,0.0018799429534552055,-0.024367573072705206
1.0,0.001880064829821718,-0.024366411654168085
1.0,0.0018801867219917013,-0.02435825651139889
1.0,0.0018803086299682293,-0.024357872435102457
1.0,0.0018804305537543768,-0.024357288696919777
